experiment_id,time_interval,lot1_stop_loss,lot2_stop_loss,lot3_stop_loss,mdd,total_pnl,risk_adjusted_return,take_profit_mode,take_profit
10:3010:32_L1SL25_L2SL25_L3SL50_TP60,10:30-10:32,25,25,50,-887.0,1961.0,2.2108229988726045,,60.0
10:3010:32_L1SL25_L2SL25_L3SL50_TP70,10:30-10:32,25,25,50,-1281.0,1783.0,1.3918813427010148,,70.0
10:3010:32_L1SL25_L2SL25_L3SL50_TP80,10:30-10:32,25,25,50,-1329.0,2431.0,1.8291948833709557,,80.0
10:3010:32_L1SL25_L2SL25_L3SL55_RangeBoundary,10:30-10:32,25,25,55,-900.0,2477.0,2.752222222222222,range_boundary,
10:3010:32_L1SL25_L2SL25_L3SL55_TP40,10:30-10:32,25,25,55,-920.0,2287.0,2.485869565217391,,40.0
10:3010:32_L1SL25_L2SL25_L3SL55_TP50,10:30-10:32,25,25,55,-1109.0,1679.0,1.5139765554553652,,50.0
10:3010:32_L1SL25_L2SL25_L3SL55_TP60,10:30-10:32,25,25,55,-959.0,1889.0,1.9697601668404587,,60.0
10:3010:32_L1SL25_L2SL25_L3SL55_TP70,10:30-10:32,25,25,55,-1283.0,1706.0,1.3296960249415433,,70.0
10:3010:32_L1SL25_L2SL25_L3SL55_TP80,10:30-10:32,25,25,55,-1441.0,2364.0,1.6405274115197779,,80.0
10:3010:32_L1SL25_L2SL25_L3SL60_RangeBoundary,10:30-10:32,25,25,60,-901.0,2745.0,3.04661487236404,range_boundary,
10:3010:32_L1SL25_L2SL25_L3SL60_TP40,10:30-10:32,25,25,60,-800.0,2540.0,3.175,,40.0
10:3010:32_L1SL25_L2SL25_L3SL60_TP50,10:30-10:32,25,25,60,-1189.0,1870.0,1.5727502102607234,,50.0
10:3010:32_L1SL25_L2SL25_L3SL60_TP60,10:30-10:32,25,25,60,-1049.0,2045.0,1.9494756911344138,,60.0
10:3010:32_L1SL25_L2SL25_L3SL60_TP70,10:30-10:32,25,25,60,-1367.0,1862.0,1.3621068032187271,,70.0
10:3010:32_L1SL25_L2SL25_L3SL60_TP80,10:30-10:32,25,25,60,-1566.0,2496.0,1.5938697318007662,,80.0
10:3010:32_L1SL25_L2SL25_L3SL65_RangeBoundary,10:30-10:32,25,25,65,-971.0,2550.0,2.62615859938208,range_boundary,
10:3010:32_L1SL25_L2SL25_L3SL65_TP40,10:30-10:32,25,25,65,-830.0,2295.0,2.7650602409638556,,40.0
10:3010:32_L1SL25_L2SL25_L3SL65_TP50,10:30-10:32,25,25,65,-1269.0,1695.0,1.3356973995271868,,50.0
10:3010:32_L1SL25_L2SL25_L3SL65_TP60,10:30-10:32,25,25,65,-1139.0,1855.0,1.6286215978928884,,60.0
10:3010:32_L1SL25_L2SL25_L3SL65_TP70,10:30-10:32,25,25,65,-1467.0,1662.0,1.1329243353783232,,70.0
10:3010:32_L1SL25_L2SL25_L3SL65_TP80,10:30-10:32,25,25,65,-1691.0,2306.0,1.3636901241868717,,80.0
10:3010:32_L1SL25_L2SL25_L3SL70_RangeBoundary,10:30-10:32,25,25,70,-1041.0,2395.0,2.3006724303554273,range_boundary,
10:3010:32_L1SL25_L2SL25_L3SL70_TP40,10:30-10:32,25,25,70,-852.0,2116.0,2.483568075117371,,40.0
10:3010:32_L1SL25_L2SL25_L3SL70_TP50,10:30-10:32,25,25,70,-1349.0,1476.0,1.0941438102297998,,50.0
10:3010:32_L1SL25_L2SL25_L3SL70_TP60,10:30-10:32,25,25,70,-1229.0,1611.0,1.3108218063466233,,60.0
10:3010:32_L1SL25_L2SL25_L3SL70_TP70,10:30-10:32,25,25,70,-1567.0,1398.0,0.8921506062539886,,70.0
10:3010:32_L1SL25_L2SL25_L3SL70_TP80,10:30-10:32,25,25,70,-1816.0,2042.0,1.1244493392070485,,80.0
10:3010:32_L1SL25_L2SL30_L3SL30_RangeBoundary,10:30-10:32,25,30,30,-1009.0,2655.0,2.631318136769078,range_boundary,
10:3010:32_L1SL25_L2SL30_L3SL30_TP40,10:30-10:32,25,30,30,-830.0,2434.0,2.932530120481928,,40.0
10:3010:32_L1SL25_L2SL30_L3SL30_TP50,10:30-10:32,25,30,30,-1140.0,1649.0,1.4464912280701754,,50.0
10:3010:32_L1SL25_L2SL30_L3SL30_TP60,10:30-10:32,25,30,30,-960.0,1937.0,2.017708333333333,,60.0
10:3010:32_L1SL25_L2SL30_L3SL30_TP70,10:30-10:32,25,30,30,-1414.0,1855.0,1.311881188118812,,70.0
10:3010:32_L1SL25_L2SL30_L3SL30_TP80,10:30-10:32,25,30,30,-1250.0,2485.0,1.988,,80.0
10:3010:32_L1SL25_L2SL30_L3SL45_RangeBoundary,10:30-10:32,25,30,45,-1023.0,2514.0,2.4574780058651027,range_boundary,
10:3010:32_L1SL25_L2SL30_L3SL45_TP40,10:30-10:32,25,30,45,-885.0,2386.0,2.696045197740113,,40.0
10:3010:32_L1SL25_L2SL30_L3SL45_TP50,10:30-10:32,25,30,45,-1146.0,1662.0,1.450261780104712,,50.0
10:3010:32_L1SL25_L2SL30_L3SL45_TP60,10:30-10:32,25,30,45,-984.0,1937.0,1.9684959349593496,,60.0
10:3010:32_L1SL25_L2SL30_L3SL45_TP70,10:30-10:32,25,30,45,-1496.0,1788.0,1.195187165775401,,70.0
10:3010:32_L1SL25_L2SL30_L3SL45_TP80,10:30-10:32,25,30,45,-1399.0,2515.0,1.7977126518942101,,80.0
10:3010:32_L1SL25_L2SL30_L3SL50_RangeBoundary,10:30-10:32,25,30,50,-976.0,2581.0,2.644467213114754,range_boundary,
10:3010:32_L1SL25_L2SL30_L3SL50_TP40,10:30-10:32,25,30,50,-925.0,2261.0,2.4443243243243242,,40.0
10:3010:32_L1SL25_L2SL30_L3SL50_TP50,10:30-10:32,25,30,50,-1146.0,1607.0,1.4022687609075044,,50.0
10:3010:32_L1SL25_L2SL30_L3SL50_TP60,10:30-10:32,25,30,50,-974.0,1887.0,1.9373716632443532,,60.0
10:3010:32_L1SL25_L2SL30_L3SL50_TP70,10:30-10:32,25,30,50,-1405.0,1743.0,1.2405693950177936,,70.0
10:3010:32_L1SL25_L2SL30_L3SL50_TP80,10:30-10:32,25,30,50,-1358.0,2454.0,1.8070692194403535,,80.0
10:3010:32_L1SL25_L2SL30_L3SL55_RangeBoundary,10:30-10:32,25,30,55,-975.0,2624.0,2.6912820512820512,range_boundary,
10:3010:32_L1SL25_L2SL30_L3SL55_TP40,10:30-10:32,25,30,55,-965.0,2259.0,2.3409326424870467,,40.0
10:3010:32_L1SL25_L2SL30_L3SL55_TP50,10:30-10:32,25,30,55,-1136.0,1590.0,1.3996478873239437,,50.0
10:3010:32_L1SL25_L2SL30_L3SL55_TP60,10:30-10:32,25,30,55,-990.0,1815.0,1.8333333333333333,,60.0
10:3010:32_L1SL25_L2SL30_L3SL55_TP70,10:30-10:32,25,30,55,-1392.0,1666.0,1.1968390804597702,,70.0
10:3010:32_L1SL25_L2SL30_L3SL55_TP80,10:30-10:32,25,30,55,-1446.0,2387.0,1.6507607192254494,,80.0
10:3010:32_L1SL25_L2SL30_L3SL60_RangeBoundary,10:30-10:32,25,30,60,-976.0,2892.0,2.9631147540983607,range_boundary,
10:3010:32_L1SL25_L2SL30_L3SL60_TP40,10:30-10:32,25,30,60,-845.0,2512.0,2.9727810650887574,,40.0
10:3010:32_L1SL25_L2SL30_L3SL60_TP50,10:30-10:32,25,30,60,-1170.0,1781.0,1.5222222222222221,,50.0
10:3010:32_L1SL25_L2SL30_L3SL60_TP60,10:30-10:32,25,30,60,-1060.0,1971.0,1.859433962264151,,60.0
10:3010:32_L1SL25_L2SL30_L3SL60_TP70,10:30-10:32,25,30,60,-1373.0,1822.0,1.327021121631464,,70.0
10:3010:32_L1SL25_L2SL30_L3SL60_TP80,10:30-10:32,25,30,60,-1571.0,2519.0,1.6034373010821132,,80.0
10:3010:32_L1SL25_L2SL30_L3SL65_RangeBoundary,10:30-10:32,25,30,65,-1046.0,2697.0,2.578393881453155,range_boundary,
10:3010:32_L1SL25_L2SL30_L3SL65_TP40,10:30-10:32,25,30,65,-875.0,2267.0,2.5908571428571427,,40.0
10:3010:32_L1SL25_L2SL30_L3SL65_TP50,10:30-10:32,25,30,65,-1219.0,1606.0,1.317473338802297,,50.0
10:3010:32_L1SL25_L2SL30_L3SL65_TP60,10:30-10:32,25,30,65,-1087.0,1781.0,1.638454461821527,,60.0
10:3010:32_L1SL25_L2SL30_L3SL65_TP70,10:30-10:32,25,30,65,-1402.0,1622.0,1.1569186875891584,,70.0
10:3010:32_L1SL25_L2SL30_L3SL65_TP80,10:30-10:32,25,30,65,-1696.0,2329.0,1.3732311320754718,,80.0
10:3010:32_L1SL25_L2SL30_L3SL70_RangeBoundary,10:30-10:32,25,30,70,-1116.0,2542.0,2.2777777777777777,range_boundary,
10:3010:32_L1SL25_L2SL30_L3SL70_TP40,10:30-10:32,25,30,70,-866.0,2088.0,2.4110854503464205,,40.0
10:3010:32_L1SL25_L2SL30_L3SL70_TP50,10:30-10:32,25,30,70,-1299.0,1387.0,1.0677444187836798,,50.0
10:3010:32_L1SL25_L2SL30_L3SL70_TP60,10:30-10:32,25,30,70,-1202.0,1537.0,1.278702163061564,,60.0
10:3010:32_L1SL25_L2SL30_L3SL70_TP70,10:30-10:32,25,30,70,-1502.0,1358.0,0.9041278295605859,,70.0
10:3010:32_L1SL25_L2SL30_L3SL70_TP80,10:30-10:32,25,30,70,-1821.0,2065.0,1.1339923119165294,,80.0
10:3010:32_L1SL25_L2SL45_L3SL45_RangeBoundary,10:30-10:32,25,45,45,-1057.0,2373.0,2.2450331125827816,range_boundary,
10:3010:32_L1SL25_L2SL45_L3SL45_TP40,10:30-10:32,25,45,45,-975.0,2338.0,2.397948717948718,,40.0
10:3010:32_L1SL25_L2SL45_L3SL45_TP50,10:30-10:32,25,45,45,-1200.0,1675.0,1.3958333333333333,,50.0
10:3010:32_L1SL25_L2SL45_L3SL45_TP60,10:30-10:32,25,45,45,-1090.0,1937.0,1.7770642201834863,,60.0
10:3010:32_L1SL25_L2SL45_L3SL45_TP70,10:30-10:32,25,45,45,-1666.0,1721.0,1.0330132052821128,,70.0
10:3010:32_L1SL25_L2SL45_L3SL45_TP80,10:30-10:32,25,45,45,-1639.0,2545.0,1.5527760829774253,,80.0
10:3010:32_L1SL25_L2SL45_L3SL50_RangeBoundary,10:30-10:32,25,45,50,-1020.0,2440.0,2.392156862745098,range_boundary,
10:3010:32_L1SL25_L2SL45_L3SL50_TP40,10:30-10:32,25,45,50,-1015.0,2213.0,2.1802955665024633,,40.0
10:3010:32_L1SL25_L2SL45_L3SL50_TP50,10:30-10:32,25,45,50,-1176.0,1620.0,1.3775510204081634,,50.0
10:3010:32_L1SL25_L2SL45_L3SL50_TP60,10:30-10:32,25,45,50,-1055.0,1887.0,1.7886255924170615,,60.0
10:3010:32_L1SL25_L2SL45_L3SL50_TP70,10:30-10:32,25,45,50,-1556.0,1676.0,1.077120822622108,,70.0
10:3010:32_L1SL25_L2SL45_L3SL50_TP80,10:30-10:32,25,45,50,-1568.0,2484.0,1.5841836734693877,,80.0
10:3010:32_L1SL25_L2SL45_L3SL55_RangeBoundary,10:30-10:32,25,45,55,-1019.0,2483.0,2.436702649656526,range_boundary,
10:3010:32_L1SL25_L2SL45_L3SL55_TP40,10:30-10:32,25,45,55,-1060.0,2211.0,2.0858490566037737,,40.0
10:3010:32_L1SL25_L2SL45_L3SL55_TP50,10:30-10:32,25,45,55,-1245.0,1603.0,1.287550200803213,,50.0
10:3010:32_L1SL25_L2SL45_L3SL55_TP60,10:30-10:32,25,45,55,-1194.0,1815.0,1.520100502512563,,60.0
10:3010:32_L1SL25_L2SL45_L3SL55_TP70,10:30-10:32,25,45,55,-1558.0,1599.0,1.0263157894736843,,70.0
10:3010:32_L1SL25_L2SL45_L3SL55_TP80,10:30-10:32,25,45,55,-1557.0,2417.0,1.5523442517662172,,80.0
10:3010:32_L1SL25_L2SL45_L3SL60_RangeBoundary,10:30-10:32,25,45,60,-1020.0,2751.0,2.697058823529412,range_boundary,
10:3010:32_L1SL25_L2SL45_L3SL60_TP40,10:30-10:32,25,45,60,-941.0,2464.0,2.618490967056323,,40.0
10:3010:32_L1SL25_L2SL45_L3SL60_TP50,10:30-10:32,25,45,60,-1315.0,1794.0,1.36425855513308,,50.0
10:3010:32_L1SL25_L2SL45_L3SL60_TP60,10:30-10:32,25,45,60,-1195.0,1971.0,1.6493723849372386,,60.0
10:3010:32_L1SL25_L2SL45_L3SL60_TP70,10:30-10:32,25,45,60,-1543.0,1755.0,1.137394685677252,,70.0
10:3010:32_L1SL25_L2SL45_L3SL60_TP80,10:30-10:32,25,45,60,-1666.0,2549.0,1.5300120048019208,,80.0
10:3010:32_L1SL25_L2SL45_L3SL65_RangeBoundary,10:30-10:32,25,45,65,-1090.0,2556.0,2.3449541284403668,range_boundary,
10:3010:32_L1SL25_L2SL45_L3SL65_TP40,10:30-10:32,25,45,65,-1033.0,2219.0,2.14811229428848,,40.0
10:3010:32_L1SL25_L2SL45_L3SL65_TP50,10:30-10:32,25,45,65,-1334.0,1619.0,1.2136431784107946,,50.0
10:3010:32_L1SL25_L2SL45_L3SL65_TP60,10:30-10:32,25,45,65,-1342.0,1781.0,1.327123695976155,,60.0
10:3010:32_L1SL25_L2SL45_L3SL65_TP70,10:30-10:32,25,45,65,-1572.0,1555.0,0.9891857506361323,,70.0
10:3010:32_L1SL25_L2SL45_L3SL65_TP80,10:30-10:32,25,45,65,-1791.0,2359.0,1.31714126186488,,80.0
10:3010:32_L1SL25_L2SL45_L3SL70_RangeBoundary,10:30-10:32,25,45,70,-1160.0,2401.0,2.0698275862068964,range_boundary,
10:3010:32_L1SL25_L2SL45_L3SL70_TP40,10:30-10:32,25,45,70,-1103.0,2040.0,1.8495013599274706,,40.0
10:3010:32_L1SL25_L2SL45_L3SL70_TP50,10:30-10:32,25,45,70,-1414.0,1400.0,0.9900990099009901,,50.0
10:3010:32_L1SL25_L2SL45_L3SL70_TP60,10:30-10:32,25,45,70,-1457.0,1537.0,1.054907343857241,,60.0
10:3010:32_L1SL25_L2SL45_L3SL70_TP70,10:30-10:32,25,45,70,-1672.0,1291.0,0.7721291866028708,,70.0
10:3010:32_L1SL25_L2SL45_L3SL70_TP80,10:30-10:32,25,45,70,-1916.0,2095.0,1.0934237995824634,,80.0
10:3010:32_L1SL25_L2SL50_L3SL50_RangeBoundary,10:30-10:32,25,50,50,-997.0,2507.0,2.514543630892678,range_boundary,
10:3010:32_L1SL25_L2SL50_L3SL50_TP40,10:30-10:32,25,50,50,-1065.0,2088.0,1.9605633802816902,,40.0
10:3010:32_L1SL25_L2SL50_L3SL50_TP50,10:30-10:32,25,50,50,-1182.0,1565.0,1.3240270727580372,,50.0
10:3010:32_L1SL25_L2SL50_L3SL50_TP60,10:30-10:32,25,50,50,-1202.0,1837.0,1.5282861896838602,,60.0
10:3010:32_L1SL25_L2SL50_L3SL50_TP70,10:30-10:32,25,50,50,-1535.0,1631.0,1.062540716612378,,70.0
10:3010:32_L1SL25_L2SL50_L3SL50_TP80,10:30-10:32,25,50,50,-1556.0,2423.0,1.55719794344473,,80.0
10:3010:32_L1SL25_L2SL50_L3SL55_RangeBoundary,10:30-10:32,25,50,55,-1077.0,2550.0,2.367688022284123,range_boundary,
10:3010:32_L1SL25_L2SL50_L3SL55_TP40,10:30-10:32,25,50,55,-1151.0,2086.0,1.8123370981754996,,40.0
10:3010:32_L1SL25_L2SL50_L3SL55_TP50,10:30-10:32,25,50,55,-1259.0,1548.0,1.2295472597299444,,50.0
10:3010:32_L1SL25_L2SL50_L3SL55_TP60,10:30-10:32,25,50,55,-1369.0,1765.0,1.289262235208181,,60.0
10:3010:32_L1SL25_L2SL50_L3SL55_TP70,10:30-10:32,25,50,55,-1522.0,1554.0,1.0210249671484888,,70.0
10:3010:32_L1SL25_L2SL50_L3SL55_TP80,10:30-10:32,25,50,55,-1676.0,2356.0,1.405727923627685,,80.0
10:3010:32_L1SL25_L2SL50_L3SL60_RangeBoundary,10:30-10:32,25,50,60,-983.0,2818.0,2.866734486266531,range_boundary,
10:3010:32_L1SL25_L2SL50_L3SL60_TP40,10:30-10:32,25,50,60,-1048.0,2339.0,2.2318702290076335,,40.0
10:3010:32_L1SL25_L2SL50_L3SL60_TP50,10:30-10:32,25,50,60,-1339.0,1739.0,1.2987303958177745,,50.0
10:3010:32_L1SL25_L2SL50_L3SL60_TP60,10:30-10:32,25,50,60,-1362.0,1921.0,1.4104258443465492,,60.0
10:3010:32_L1SL25_L2SL50_L3SL60_TP70,10:30-10:32,25,50,60,-1582.0,1710.0,1.0809102402022757,,70.0
10:3010:32_L1SL25_L2SL50_L3SL60_TP80,10:30-10:32,25,50,60,-1801.0,2488.0,1.3814547473625765,,80.0
10:3010:32_L1SL25_L2SL50_L3SL65_RangeBoundary,10:30-10:32,25,50,65,-1053.0,2623.0,2.4909781576448244,range_boundary,
10:3010:32_L1SL25_L2SL50_L3SL65_TP40,10:30-10:32,25,50,65,-1158.0,2094.0,1.8082901554404145,,40.0
10:3010:32_L1SL25_L2SL50_L3SL65_TP50,10:30-10:32,25,50,65,-1419.0,1564.0,1.102184637068358,,50.0
10:3010:32_L1SL25_L2SL50_L3SL65_TP60,10:30-10:32,25,50,65,-1517.0,1731.0,1.1410678971654582,,60.0
10:3010:32_L1SL25_L2SL50_L3SL65_TP70,10:30-10:32,25,50,65,-1682.0,1510.0,0.8977407847800237,,70.0
10:3010:32_L1SL25_L2SL50_L3SL65_TP80,10:30-10:32,25,50,65,-1926.0,2298.0,1.1931464174454829,,80.0
10:3010:32_L1SL25_L2SL50_L3SL70_RangeBoundary,10:30-10:32,25,50,70,-1123.0,2468.0,2.197684772929653,range_boundary,
10:3010:32_L1SL25_L2SL50_L3SL70_TP40,10:30-10:32,25,50,70,-1228.0,1915.0,1.5594462540716612,,40.0
10:3010:32_L1SL25_L2SL50_L3SL70_TP50,10:30-10:32,25,50,70,-1499.0,1345.0,0.8972648432288192,,50.0
10:3010:32_L1SL25_L2SL50_L3SL70_TP60,10:30-10:32,25,50,70,-1632.0,1487.0,0.9111519607843137,,60.0
10:3010:32_L1SL25_L2SL50_L3SL70_TP70,10:30-10:32,25,50,70,-1782.0,1246.0,0.6992143658810326,,70.0
10:3010:32_L1SL25_L2SL50_L3SL70_TP80,10:30-10:32,25,50,70,-2051.0,2034.0,0.9917113603120429,,80.0
10:3010:32_L1SL25_L2SL55_L3SL55_RangeBoundary,10:30-10:32,25,55,55,-1162.0,2593.0,2.2314974182444063,range_boundary,
10:3010:32_L1SL25_L2SL55_L3SL55_TP40,10:30-10:32,25,55,55,-1276.0,2084.0,1.6332288401253918,,40.0
10:3010:32_L1SL25_L2SL55_L3SL55_TP50,10:30-10:32,25,55,55,-1362.0,1531.0,1.1240822320117474,,50.0
10:3010:32_L1SL25_L2SL55_L3SL55_TP60,10:30-10:32,25,55,55,-1489.0,1693.0,1.137004701141706,,60.0
10:3010:32_L1SL25_L2SL55_L3SL55_TP70,10:30-10:32,25,55,55,-1572.0,1477.0,0.9395674300254453,,70.0
10:3010:32_L1SL25_L2SL55_L3SL55_TP80,10:30-10:32,25,55,55,-1701.0,2289.0,1.345679012345679,,80.0
10:3010:32_L1SL25_L2SL55_L3SL60_RangeBoundary,10:30-10:32,25,55,60,-1020.0,2861.0,2.8049019607843135,range_boundary,
10:3010:32_L1SL25_L2SL55_L3SL60_TP40,10:30-10:32,25,55,60,-1173.0,2337.0,1.9923273657289002,,40.0
10:3010:32_L1SL25_L2SL55_L3SL60_TP50,10:30-10:32,25,55,60,-1372.0,1722.0,1.2551020408163265,,50.0
10:3010:32_L1SL25_L2SL55_L3SL60_TP60,10:30-10:32,25,55,60,-1482.0,1849.0,1.247638326585695,,60.0
10:3010:32_L1SL25_L2SL55_L3SL60_TP70,10:30-10:32,25,55,60,-1582.0,1633.0,1.0322376738305943,,70.0
10:3010:32_L1SL25_L2SL55_L3SL60_TP80,10:30-10:32,25,55,60,-1826.0,2421.0,1.3258488499452354,,80.0
10:3010:32_L1SL25_L2SL55_L3SL65_RangeBoundary,10:30-10:32,25,55,65,-1090.0,2666.0,2.4458715596330274,range_boundary,
10:3010:32_L1SL25_L2SL55_L3SL65_TP40,10:30-10:32,25,55,65,-1283.0,2092.0,1.6305533904910365,,40.0
10:3010:32_L1SL25_L2SL55_L3SL65_TP50,10:30-10:32,25,55,65,-1470.0,1547.0,1.0523809523809524,,50.0
10:3010:32_L1SL25_L2SL55_L3SL65_TP60,10:30-10:32,25,55,65,-1637.0,1659.0,1.013439218081857,,60.0
10:3010:32_L1SL25_L2SL55_L3SL65_TP70,10:30-10:32,25,55,65,-1682.0,1433.0,0.8519619500594531,,70.0
10:3010:32_L1SL25_L2SL55_L3SL65_TP80,10:30-10:32,25,55,65,-1951.0,2231.0,1.1435161455663763,,80.0
10:3010:32_L1SL25_L2SL55_L3SL70_RangeBoundary,10:30-10:32,25,55,70,-1131.0,2511.0,2.220159151193634,range_boundary,
10:3010:32_L1SL25_L2SL55_L3SL70_TP40,10:30-10:32,25,55,70,-1353.0,1913.0,1.4138950480413894,,40.0
10:3010:32_L1SL25_L2SL55_L3SL70_TP50,10:30-10:32,25,55,70,-1565.0,1328.0,0.8485623003194889,,50.0
10:3010:32_L1SL25_L2SL55_L3SL70_TP60,10:30-10:32,25,55,70,-1752.0,1415.0,0.807648401826484,,60.0
10:3010:32_L1SL25_L2SL55_L3SL70_TP70,10:30-10:32,25,55,70,-1782.0,1169.0,0.6560044893378226,,70.0
10:3010:32_L1SL25_L2SL55_L3SL70_TP80,10:30-10:32,25,55,70,-2076.0,1967.0,0.947495183044316,,80.0
10:3010:32_L1SL25_L2SL60_L3SL60_RangeBoundary,10:30-10:32,25,60,60,-1071.0,3129.0,2.9215686274509802,range_boundary,
10:3010:32_L1SL25_L2SL60_L3SL60_TP40,10:30-10:32,25,60,60,-1078.0,2590.0,2.4025974025974026,,40.0
10:3010:32_L1SL25_L2SL60_L3SL60_TP50,10:30-10:32,25,60,60,-1452.0,1913.0,1.3174931129476584,,50.0
10:3010:32_L1SL25_L2SL60_L3SL60_TP60,10:30-10:32,25,60,60,-1472.0,2005.0,1.362092391304348,,60.0
10:3010:32_L1SL25_L2SL60_L3SL60_TP70,10:30-10:32,25,60,60,-1682.0,1789.0,1.063614744351962,,70.0
10:3010:32_L1SL25_L2SL60_L3SL60_TP80,10:30-10:32,25,60,60,-1951.0,2553.0,1.308559712967709,,80.0
10:3010:32_L1SL25_L2SL60_L3SL65_RangeBoundary,10:30-10:32,25,60,65,-1131.0,2934.0,2.594164456233422,range_boundary,
10:3010:32_L1SL25_L2SL60_L3SL65_TP40,10:30-10:32,25,60,65,-1188.0,2345.0,1.9739057239057238,,40.0
10:3010:32_L1SL25_L2SL60_L3SL65_TP50,10:30-10:32,25,60,65,-1532.0,1738.0,1.1344647519582245,,50.0
10:3010:32_L1SL25_L2SL60_L3SL65_TP60,10:30-10:32,25,60,65,-1627.0,1815.0,1.1155500921942225,,60.0
10:3010:32_L1SL25_L2SL60_L3SL65_TP70,10:30-10:32,25,60,65,-1782.0,1589.0,0.8916947250280584,,70.0
10:3010:32_L1SL25_L2SL60_L3SL65_TP80,10:30-10:32,25,60,65,-2076.0,2363.0,1.1382466281310213,,80.0
10:3010:32_L1SL25_L2SL60_L3SL70_RangeBoundary,10:30-10:32,25,60,70,-1191.0,2779.0,2.3333333333333335,range_boundary,
10:3010:32_L1SL25_L2SL60_L3SL70_TP40,10:30-10:32,25,60,70,-1258.0,2166.0,1.7217806041335453,,40.0
10:3010:32_L1SL25_L2SL60_L3SL70_TP50,10:30-10:32,25,60,70,-1612.0,1519.0,0.9423076923076923,,50.0
10:3010:32_L1SL25_L2SL60_L3SL70_TP60,10:30-10:32,25,60,70,-1742.0,1571.0,0.9018369690011481,,60.0
10:3010:32_L1SL25_L2SL60_L3SL70_TP70,10:30-10:32,25,60,70,-1882.0,1325.0,0.70403825717322,,70.0
10:3010:32_L1SL25_L2SL60_L3SL70_TP80,10:30-10:32,25,60,70,-2201.0,2099.0,0.9536574284416175,,80.0
10:3010:32_L1SL25_L2SL65_L3SL65_RangeBoundary,10:30-10:32,25,65,65,-1191.0,2739.0,2.299748110831234,range_boundary,
10:3010:32_L1SL25_L2SL65_L3SL65_TP40,10:30-10:32,25,65,65,-1298.0,2100.0,1.617873651771957,,40.0
10:3010:32_L1SL25_L2SL65_L3SL65_TP50,10:30-10:32,25,65,65,-1612.0,1563.0,0.9696029776674938,,50.0
10:3010:32_L1SL25_L2SL65_L3SL65_TP60,10:30-10:32,25,65,65,-1782.0,1625.0,0.9118967452300786,,60.0
10:3010:32_L1SL25_L2SL65_L3SL65_TP70,10:30-10:32,25,65,65,-1882.0,1389.0,0.7380446333687567,,70.0
10:3010:32_L1SL25_L2SL65_L3SL65_TP80,10:30-10:32,25,65,65,-2201.0,2173.0,0.9872785097682871,,80.0
10:3010:32_L1SL25_L2SL65_L3SL70_RangeBoundary,10:30-10:32,25,65,70,-1251.0,2584.0,2.0655475619504395,range_boundary,
10:3010:32_L1SL25_L2SL65_L3SL70_TP40,10:30-10:32,25,65,70,-1368.0,1921.0,1.4042397660818713,,40.0
10:3010:32_L1SL25_L2SL65_L3SL70_TP50,10:30-10:32,25,65,70,-1692.0,1344.0,0.7943262411347518,,50.0
10:3010:32_L1SL25_L2SL65_L3SL70_TP60,10:30-10:32,25,65,70,-1897.0,1381.0,0.727991565629942,,60.0
10:3010:32_L1SL25_L2SL65_L3SL70_TP70,10:30-10:32,25,65,70,-1982.0,1125.0,0.5676084762865792,,70.0
10:3010:32_L1SL25_L2SL65_L3SL70_TP80,10:30-10:32,25,65,70,-2326.0,1909.0,0.8207222699914015,,80.0
10:3010:32_L1SL25_L2SL70_L3SL70_RangeBoundary,10:30-10:32,25,70,70,-1311.0,2429.0,1.852784134248665,range_boundary,
10:3010:32_L1SL25_L2SL70_L3SL70_TP40,10:30-10:32,25,70,70,-1408.0,1742.0,1.2372159090909092,,40.0
10:3010:32_L1SL25_L2SL70_L3SL70_TP50,10:30-10:32,25,70,70,-1772.0,1125.0,0.6348758465011287,,50.0
10:3010:32_L1SL25_L2SL70_L3SL70_TP60,10:30-10:32,25,70,70,-1982.0,1137.0,0.5736629667003027,,60.0
10:3010:32_L1SL25_L2SL70_L3SL70_TP70,10:30-10:32,25,70,70,-2092.0,861.0,0.4115678776290631,,70.0
10:3010:32_L1SL25_L2SL70_L3SL70_TP80,10:30-10:32,25,70,70,-2451.0,1645.0,0.6711546307629539,,80.0
10:3010:32_L1SL30_L2SL30_L3SL30_RangeBoundary,10:30-10:32,30,30,30,-1074.0,2802.0,2.6089385474860336,range_boundary,
10:3010:32_L1SL30_L2SL30_L3SL30_TP40,10:30-10:32,30,30,30,-900.0,2406.0,2.6733333333333333,,40.0
10:3010:32_L1SL30_L2SL30_L3SL30_TP50,10:30-10:32,30,30,30,-1260.0,1560.0,1.2380952380952381,,50.0
10:3010:32_L1SL30_L2SL30_L3SL30_TP60,10:30-10:32,30,30,30,-1080.0,1863.0,1.725,,60.0
10:3010:32_L1SL30_L2SL30_L3SL30_TP70,10:30-10:32,30,30,30,-1519.0,1815.0,1.1948650427913101,,70.0
10:3010:32_L1SL30_L2SL30_L3SL30_TP80,10:30-10:32,30,30,30,-1380.0,2508.0,1.817391304347826,,80.0
10:3010:32_L1SL30_L2SL30_L3SL45_RangeBoundary,10:30-10:32,30,30,45,-1088.0,2661.0,2.4457720588235294,range_boundary,
10:3010:32_L1SL30_L2SL30_L3SL45_TP40,10:30-10:32,30,30,45,-930.0,2358.0,2.535483870967742,,40.0
