experiment_id,time_interval,lot1_stop_loss,lot2_stop_loss,lot3_stop_loss,mdd,total_pnl,long_pnl,short_pnl,risk_adjusted_return,take_profit_mode,take_profit,lot1_take_profit,lot2_take_profit,lot3_take_profit
10:3010:32_L1SL15TP50_L2SL15TP40_L3SL15TP40,10:30-10:32,15,15,15,-640.0,2330.0,0.0,0.0,3.640625,,,50.0,40.0,40.0
10:3010:32_L1SL15TP50_L2SL15TP40_L3SL15TP50,10:30-10:32,15,15,15,-620.0,2185.0,0.0,0.0,3.524193548387097,,,50.0,40.0,50.0
10:3010:32_L1SL15TP50_L2SL15TP50_L3SL15TP30,10:30-10:32,15,15,15,-505.0,2245.0,0.0,0.0,4.445544554455446,,,50.0,50.0,30.0
10:3010:32_L1SL15TP50_L2SL15TP50_L3SL15TP40,10:30-10:32,15,15,15,-620.0,2185.0,0.0,0.0,3.524193548387097,,,50.0,50.0,40.0
10:3010:32_L1SL15TP50_L2SL15TP50_L3SL15TP50,10:30-10:32,15,15,15,-675.0,2040.0,0.0,0.0,3.022222222222222,,,50.0,50.0,50.0
10:3010:32_L1SL15_L2SL15_L3SL20_RangeBoundary,10:30-10:32,15,15,20,-440.0,2489.0,0.0,0.0,5.656818181818182,range_boundary,,,,
10:3010:32_L1SL15_L2SL15_L3SL20_TP80,10:30-10:32,15,15,20,-1091.0,2822.0,0.0,0.0,2.5866177818515124,,80.0,,,
10:3010:32_L1SL15TP30_L2SL15TP30_L3SL20TP30,10:30-10:32,15,15,20,-410.0,2740.0,0.0,0.0,6.682926829268292,,,30.0,30.0,30.0
10:3010:32_L1SL15TP30_L2SL15TP30_L3SL20TP40,10:30-10:32,15,15,20,-460.0,2710.0,0.0,0.0,5.891304347826087,,,30.0,30.0,40.0
10:3010:32_L1SL15TP30_L2SL15TP30_L3SL20TP50,10:30-10:32,15,15,20,-460.0,2569.0,0.0,0.0,5.584782608695652,,,30.0,30.0,50.0
10:3010:32_L1SL15TP30_L2SL15TP40_L3SL20TP30,10:30-10:32,15,15,20,-455.0,2680.0,0.0,0.0,5.8901098901098905,,,30.0,40.0,30.0
10:3010:32_L1SL15TP30_L2SL15TP40_L3SL20TP40,10:30-10:32,15,15,20,-525.0,2650.0,0.0,0.0,5.0476190476190474,,,30.0,40.0,40.0
10:3010:32_L1SL15TP30_L2SL15TP40_L3SL20TP50,10:30-10:32,15,15,20,-555.0,2509.0,0.0,0.0,4.52072072072072,,,30.0,40.0,50.0
10:3010:32_L1SL15TP30_L2SL15TP50_L3SL20TP30,10:30-10:32,15,15,20,-455.0,2535.0,0.0,0.0,5.571428571428571,,,30.0,50.0,30.0
10:3010:32_L1SL15TP30_L2SL15TP50_L3SL20TP40,10:30-10:32,15,15,20,-505.0,2505.0,0.0,0.0,4.96039603960396,,,30.0,50.0,40.0
10:3010:32_L1SL15TP30_L2SL15TP50_L3SL20TP50,10:30-10:32,15,15,20,-535.0,2364.0,0.0,0.0,4.418691588785046,,,30.0,50.0,50.0
10:3010:32_L1SL15TP40_L2SL15TP30_L3SL20TP30,10:30-10:32,15,15,20,-455.0,2680.0,0.0,0.0,5.8901098901098905,,,40.0,30.0,30.0
10:3010:32_L1SL15TP40_L2SL15TP30_L3SL20TP40,10:30-10:32,15,15,20,-525.0,2650.0,0.0,0.0,5.0476190476190474,,,40.0,30.0,40.0
10:3010:32_L1SL15TP40_L2SL15TP30_L3SL20TP50,10:30-10:32,15,15,20,-555.0,2509.0,0.0,0.0,4.52072072072072,,,40.0,30.0,50.0
10:3010:32_L1SL15TP40_L2SL15TP40_L3SL20TP30,10:30-10:32,15,15,20,-530.0,2620.0,0.0,0.0,4.943396226415095,,,40.0,40.0,30.0
10:3010:32_L1SL15TP40_L2SL15TP40_L3SL20TP40,10:30-10:32,15,15,20,-640.0,2590.0,0.0,0.0,4.046875,,,40.0,40.0,40.0
10:3010:32_L1SL15TP40_L2SL15TP40_L3SL20TP50,10:30-10:32,15,15,20,-670.0,2449.0,0.0,0.0,3.6552238805970148,,,40.0,40.0,50.0
10:3010:32_L1SL15TP40_L2SL15TP50_L3SL20TP30,10:30-10:32,15,15,20,-510.0,2475.0,0.0,0.0,4.852941176470588,,,40.0,50.0,30.0
10:3010:32_L1SL15TP40_L2SL15TP50_L3SL20TP40,10:30-10:32,15,15,20,-620.0,2445.0,0.0,0.0,3.943548387096774,,,40.0,50.0,40.0
10:3010:32_L1SL15TP40_L2SL15TP50_L3SL20TP50,10:30-10:32,15,15,20,-650.0,2304.0,0.0,0.0,3.5446153846153847,,,40.0,50.0,50.0
10:3010:32_L1SL15TP50_L2SL15TP30_L3SL20TP30,10:30-10:32,15,15,20,-455.0,2535.0,0.0,0.0,5.571428571428571,,,50.0,30.0,30.0
10:3010:32_L1SL15TP50_L2SL15TP30_L3SL20TP40,10:30-10:32,15,15,20,-505.0,2505.0,0.0,0.0,4.96039603960396,,,50.0,30.0,40.0
10:3010:32_L1SL15TP50_L2SL15TP30_L3SL20TP50,10:30-10:32,15,15,20,-535.0,2364.0,0.0,0.0,4.418691588785046,,,50.0,30.0,50.0
10:3010:32_L1SL15TP50_L2SL15TP40_L3SL20TP30,10:30-10:32,15,15,20,-510.0,2475.0,0.0,0.0,4.852941176470588,,,50.0,40.0,30.0
10:3010:32_L1SL15TP50_L2SL15TP40_L3SL20TP40,10:30-10:32,15,15,20,-620.0,2445.0,0.0,0.0,3.943548387096774,,,50.0,40.0,40.0
10:3010:32_L1SL15TP50_L2SL15TP40_L3SL20TP50,10:30-10:32,15,15,20,-650.0,2304.0,0.0,0.0,3.5446153846153847,,,50.0,40.0,50.0
10:3010:32_L1SL15TP50_L2SL15TP50_L3SL20TP30,10:30-10:32,15,15,20,-500.0,2330.0,0.0,0.0,4.66,,,50.0,50.0,30.0
10:3010:32_L1SL15TP50_L2SL15TP50_L3SL20TP40,10:30-10:32,15,15,20,-600.0,2300.0,0.0,0.0,3.8333333333333335,,,50.0,50.0,40.0
10:3010:32_L1SL15TP50_L2SL15TP50_L3SL20TP50,10:30-10:32,15,15,20,-701.0,2159.0,0.0,0.0,3.079885877318117,,,50.0,50.0,50.0
10:3010:32_L1SL15_L2SL15_L3SL30_RangeBoundary,10:30-10:32,15,15,30,-564.0,2490.0,0.0,0.0,4.414893617021277,range_boundary,,,,
10:3010:32_L1SL15_L2SL15_L3SL30_TP80,10:30-10:32,15,15,30,-1030.0,2628.0,0.0,0.0,2.5514563106796118,,80.0,,,
10:3010:32_L1SL15TP30_L2SL15TP30_L3SL30TP30,10:30-10:32,15,15,30,-450.0,2730.0,0.0,0.0,6.066666666666666,,,30.0,30.0,30.0
10:3010:32_L1SL15TP30_L2SL15TP30_L3SL30TP40,10:30-10:32,15,15,30,-500.0,2572.0,0.0,0.0,5.144,,,30.0,30.0,40.0
10:3010:32_L1SL15TP30_L2SL15TP30_L3SL30TP50,10:30-10:32,15,15,30,-518.0,2290.0,0.0,0.0,4.420849420849421,,,30.0,30.0,50.0
10:3010:32_L1SL15TP30_L2SL15TP40_L3SL30TP30,10:30-10:32,15,15,30,-505.0,2670.0,0.0,0.0,5.287128712871287,,,30.0,40.0,30.0
10:3010:32_L1SL15TP30_L2SL15TP40_L3SL30TP40,10:30-10:32,15,15,30,-603.0,2512.0,0.0,0.0,4.165837479270315,,,30.0,40.0,40.0
10:3010:32_L1SL15TP30_L2SL15TP40_L3SL30TP50,10:30-10:32,15,15,30,-633.0,2230.0,0.0,0.0,3.522906793048973,,,30.0,40.0,50.0
10:3010:32_L1SL15TP30_L2SL15TP50_L3SL30TP30,10:30-10:32,15,15,30,-495.0,2525.0,0.0,0.0,5.101010101010101,,,30.0,50.0,30.0
10:3010:32_L1SL15TP30_L2SL15TP50_L3SL30TP40,10:30-10:32,15,15,30,-583.0,2367.0,0.0,0.0,4.060034305317324,,,30.0,50.0,40.0
10:3010:32_L1SL15TP30_L2SL15TP50_L3SL30TP50,10:30-10:32,15,15,30,-613.0,2085.0,0.0,0.0,3.401305057096248,,,30.0,50.0,50.0
10:3010:32_L1SL15TP40_L2SL15TP30_L3SL30TP30,10:30-10:32,15,15,30,-505.0,2670.0,0.0,0.0,5.287128712871287,,,40.0,30.0,30.0
10:3010:32_L1SL15TP40_L2SL15TP30_L3SL30TP40,10:30-10:32,15,15,30,-603.0,2512.0,0.0,0.0,4.165837479270315,,,40.0,30.0,40.0
10:3010:32_L1SL15TP40_L2SL15TP30_L3SL30TP50,10:30-10:32,15,15,30,-633.0,2230.0,0.0,0.0,3.522906793048973,,,40.0,30.0,50.0
10:3010:32_L1SL15TP40_L2SL15TP40_L3SL30TP30,10:30-10:32,15,15,30,-620.0,2610.0,0.0,0.0,4.209677419354839,,,40.0,40.0,30.0
10:3010:32_L1SL15TP40_L2SL15TP40_L3SL30TP40,10:30-10:32,15,15,30,-718.0,2452.0,0.0,0.0,3.415041782729805,,,40.0,40.0,40.0
10:3010:32_L1SL15TP40_L2SL15TP40_L3SL30TP50,10:30-10:32,15,15,30,-748.0,2170.0,0.0,0.0,2.9010695187165774,,,40.0,40.0,50.0
10:3010:32_L1SL15TP40_L2SL15TP50_L3SL30TP30,10:30-10:32,15,15,30,-600.0,2465.0,0.0,0.0,4.108333333333333,,,40.0,50.0,30.0
10:3010:32_L1SL15TP40_L2SL15TP50_L3SL30TP40,10:30-10:32,15,15,30,-698.0,2307.0,0.0,0.0,3.305157593123209,,,40.0,50.0,40.0
10:3010:32_L1SL15TP40_L2SL15TP50_L3SL30TP50,10:30-10:32,15,15,30,-728.0,2025.0,0.0,0.0,2.7815934065934065,,,40.0,50.0,50.0
10:3010:32_L1SL15TP50_L2SL15TP30_L3SL30TP30,10:30-10:32,15,15,30,-495.0,2525.0,0.0,0.0,5.101010101010101,,,50.0,30.0,30.0
10:3010:32_L1SL15TP50_L2SL15TP30_L3SL30TP40,10:30-10:32,15,15,30,-583.0,2367.0,0.0,0.0,4.060034305317324,,,50.0,30.0,40.0
10:3010:32_L1SL15TP50_L2SL15TP30_L3SL30TP50,10:30-10:32,15,15,30,-613.0,2085.0,0.0,0.0,3.401305057096248,,,50.0,30.0,50.0
10:3010:32_L1SL15TP50_L2SL15TP40_L3SL30TP30,10:30-10:32,15,15,30,-600.0,2465.0,0.0,0.0,4.108333333333333,,,50.0,40.0,30.0
10:3010:32_L1SL15TP50_L2SL15TP40_L3SL30TP40,10:30-10:32,15,15,30,-698.0,2307.0,0.0,0.0,3.305157593123209,,,50.0,40.0,40.0
10:3010:32_L1SL15TP50_L2SL15TP40_L3SL30TP50,10:30-10:32,15,15,30,-728.0,2025.0,0.0,0.0,2.7815934065934065,,,50.0,40.0,50.0
10:3010:32_L1SL15TP50_L2SL15TP50_L3SL30TP30,10:30-10:32,15,15,30,-580.0,2320.0,0.0,0.0,4.0,,,50.0,50.0,30.0
10:3010:32_L1SL15TP50_L2SL15TP50_L3SL30TP40,10:30-10:32,15,15,30,-678.0,2162.0,0.0,0.0,3.1887905604719764,,,50.0,50.0,40.0
10:3010:32_L1SL15TP50_L2SL15TP50_L3SL30TP50,10:30-10:32,15,15,30,-708.0,1880.0,0.0,0.0,2.6553672316384183,,,50.0,50.0,50.0
10:3010:32_L1SL15_L2SL20_L3SL20_RangeBoundary,10:30-10:32,15,20,20,-499.0,2644.0,0.0,0.0,5.298597194388778,range_boundary,,,,
10:3010:32_L1SL15_L2SL20_L3SL20_TP80,10:30-10:32,15,20,20,-1066.0,2956.0,0.0,0.0,2.772983114446529,,80.0,,,
10:3010:32_L1SL15TP30_L2SL20TP30_L3SL20TP30,10:30-10:32,15,20,20,-460.0,2825.0,0.0,0.0,6.141304347826087,,,30.0,30.0,30.0
10:3010:32_L1SL15TP30_L2SL20TP30_L3SL20TP40,10:30-10:32,15,20,20,-510.0,2795.0,0.0,0.0,5.480392156862745,,,30.0,30.0,40.0
10:3010:32_L1SL15TP30_L2SL20TP30_L3SL20TP50,10:30-10:32,15,20,20,-510.0,2654.0,0.0,0.0,5.203921568627451,,,30.0,30.0,50.0
10:3010:32_L1SL15TP30_L2SL20TP40_L3SL20TP30,10:30-10:32,15,20,20,-510.0,2795.0,0.0,0.0,5.480392156862745,,,30.0,40.0,30.0
10:3010:32_L1SL15TP30_L2SL20TP40_L3SL20TP40,10:30-10:32,15,20,20,-560.0,2765.0,0.0,0.0,4.9375,,,30.0,40.0,40.0
10:3010:32_L1SL15TP30_L2SL20TP40_L3SL20TP50,10:30-10:32,15,20,20,-560.0,2624.0,0.0,0.0,4.685714285714286,,,30.0,40.0,50.0
10:3010:32_L1SL15TP30_L2SL20TP50_L3SL20TP30,10:30-10:32,15,20,20,-510.0,2654.0,0.0,0.0,5.203921568627451,,,30.0,50.0,30.0
10:3010:32_L1SL15TP30_L2SL20TP50_L3SL20TP40,10:30-10:32,15,20,20,-560.0,2624.0,0.0,0.0,4.685714285714286,,,30.0,50.0,40.0
10:3010:32_L1SL15TP30_L2SL20TP50_L3SL20TP50,10:30-10:32,15,20,20,-565.0,2483.0,0.0,0.0,4.394690265486726,,,30.0,50.0,50.0
10:3010:32_L1SL15TP40_L2SL20TP30_L3SL20TP30,10:30-10:32,15,20,20,-505.0,2765.0,0.0,0.0,5.475247524752476,,,40.0,30.0,30.0
10:3010:32_L1SL15TP40_L2SL20TP30_L3SL20TP40,10:30-10:32,15,20,20,-555.0,2735.0,0.0,0.0,4.927927927927928,,,40.0,30.0,40.0
10:3010:32_L1SL15TP40_L2SL20TP30_L3SL20TP50,10:30-10:32,15,20,20,-555.0,2594.0,0.0,0.0,4.673873873873874,,,40.0,30.0,50.0
10:3010:32_L1SL15TP40_L2SL20TP40_L3SL20TP30,10:30-10:32,15,20,20,-555.0,2735.0,0.0,0.0,4.927927927927928,,,40.0,40.0,30.0
10:3010:32_L1SL15TP40_L2SL20TP40_L3SL20TP40,10:30-10:32,15,20,20,-645.0,2705.0,0.0,0.0,4.1937984496124034,,,40.0,40.0,40.0
10:3010:32_L1SL15TP40_L2SL20TP40_L3SL20TP50,10:30-10:32,15,20,20,-650.0,2564.0,0.0,0.0,3.9446153846153846,,,40.0,40.0,50.0
10:3010:32_L1SL15TP40_L2SL20TP50_L3SL20TP30,10:30-10:32,15,20,20,-555.0,2594.0,0.0,0.0,4.673873873873874,,,40.0,50.0,30.0
10:3010:32_L1SL15TP40_L2SL20TP50_L3SL20TP40,10:30-10:32,15,20,20,-650.0,2564.0,0.0,0.0,3.9446153846153846,,,40.0,50.0,40.0
10:3010:32_L1SL15TP40_L2SL20TP50_L3SL20TP50,10:30-10:32,15,20,20,-680.0,2423.0,0.0,0.0,3.5632352941176473,,,40.0,50.0,50.0
10:3010:32_L1SL15TP50_L2SL20TP30_L3SL20TP30,10:30-10:32,15,20,20,-505.0,2620.0,0.0,0.0,5.188118811881188,,,50.0,30.0,30.0
10:3010:32_L1SL15TP50_L2SL20TP30_L3SL20TP40,10:30-10:32,15,20,20,-555.0,2590.0,0.0,0.0,4.666666666666667,,,50.0,30.0,40.0
10:3010:32_L1SL15TP50_L2SL20TP30_L3SL20TP50,10:30-10:32,15,20,20,-555.0,2449.0,0.0,0.0,4.412612612612612,,,50.0,30.0,50.0
10:3010:32_L1SL15TP50_L2SL20TP40_L3SL20TP30,10:30-10:32,15,20,20,-555.0,2590.0,0.0,0.0,4.666666666666667,,,50.0,40.0,30.0
10:3010:32_L1SL15TP50_L2SL20TP40_L3SL20TP40,10:30-10:32,15,20,20,-625.0,2560.0,0.0,0.0,4.096,,,50.0,40.0,40.0
10:3010:32_L1SL15TP50_L2SL20TP40_L3SL20TP50,10:30-10:32,15,20,20,-630.0,2419.0,0.0,0.0,3.83968253968254,,,50.0,40.0,50.0
10:3010:32_L1SL15TP50_L2SL20TP50_L3SL20TP30,10:30-10:32,15,20,20,-555.0,2449.0,0.0,0.0,4.412612612612612,,,50.0,50.0,30.0
10:3010:32_L1SL15TP50_L2SL20TP50_L3SL20TP40,10:30-10:32,15,20,20,-630.0,2419.0,0.0,0.0,3.83968253968254,,,50.0,50.0,40.0
10:3010:32_L1SL15TP50_L2SL20TP50_L3SL20TP50,10:30-10:32,15,20,20,-736.0,2278.0,0.0,0.0,3.095108695652174,,,50.0,50.0,50.0
10:3010:32_L1SL15_L2SL20_L3SL30_RangeBoundary,10:30-10:32,15,20,30,-659.0,2645.0,0.0,0.0,4.013657056145675,range_boundary,,,,
10:3010:32_L1SL15_L2SL20_L3SL30_TP80,10:30-10:32,15,20,30,-1010.0,2762.0,0.0,0.0,2.734653465346535,,80.0,,,
10:3010:32_L1SL15TP30_L2SL20TP30_L3SL30TP30,10:30-10:32,15,20,30,-500.0,2815.0,0.0,0.0,5.63,,,30.0,30.0,30.0
10:3010:32_L1SL15TP30_L2SL20TP30_L3SL30TP40,10:30-10:32,15,20,30,-550.0,2657.0,0.0,0.0,4.830909090909091,,,30.0,30.0,40.0
10:3010:32_L1SL15TP30_L2SL20TP30_L3SL30TP50,10:30-10:32,15,20,30,-540.0,2375.0,0.0,0.0,4.398148148148148,,,30.0,30.0,50.0
10:3010:32_L1SL15TP30_L2SL20TP40_L3SL30TP30,10:30-10:32,15,20,30,-550.0,2785.0,0.0,0.0,5.0636363636363635,,,30.0,40.0,30.0
10:3010:32_L1SL15TP30_L2SL20TP40_L3SL30TP40,10:30-10:32,15,20,30,-610.0,2627.0,0.0,0.0,4.30655737704918,,,30.0,40.0,40.0
10:3010:32_L1SL15TP30_L2SL20TP40_L3SL30TP50,10:30-10:32,15,20,30,-613.0,2345.0,0.0,0.0,3.8254486133768353,,,30.0,40.0,50.0
10:3010:32_L1SL15TP30_L2SL20TP50_L3SL30TP30,10:30-10:32,15,20,30,-550.0,2644.0,0.0,0.0,4.807272727272728,,,30.0,50.0,30.0
10:3010:32_L1SL15TP30_L2SL20TP50_L3SL30TP40,10:30-10:32,15,20,30,-613.0,2486.0,0.0,0.0,4.055464926590538,,,30.0,50.0,40.0
10:3010:32_L1SL15TP30_L2SL20TP50_L3SL30TP50,10:30-10:32,15,20,30,-643.0,2204.0,0.0,0.0,3.4276827371695178,,,30.0,50.0,50.0
10:3010:32_L1SL15TP40_L2SL20TP30_L3SL30TP30,10:30-10:32,15,20,30,-545.0,2755.0,0.0,0.0,5.055045871559633,,,40.0,30.0,30.0
10:3010:32_L1SL15TP40_L2SL20TP30_L3SL30TP40,10:30-10:32,15,20,30,-600.0,2597.0,0.0,0.0,4.328333333333333,,,40.0,30.0,40.0
10:3010:32_L1SL15TP40_L2SL20TP30_L3SL30TP50,10:30-10:32,15,20,30,-618.0,2315.0,0.0,0.0,3.7459546925566345,,,40.0,30.0,50.0
10:3010:32_L1SL15TP40_L2SL20TP40_L3SL30TP30,10:30-10:32,15,20,30,-605.0,2725.0,0.0,0.0,4.5041322314049586,,,40.0,40.0,30.0
10:3010:32_L1SL15TP40_L2SL20TP40_L3SL30TP40,10:30-10:32,15,20,30,-713.0,2567.0,0.0,0.0,3.6002805049088358,,,40.0,40.0,40.0
10:3010:32_L1SL15TP40_L2SL20TP40_L3SL30TP50,10:30-10:32,15,20,30,-728.0,2285.0,0.0,0.0,3.1387362637362637,,,40.0,40.0,50.0
10:3010:32_L1SL15TP40_L2SL20TP50_L3SL30TP30,10:30-10:32,15,20,30,-630.0,2584.0,0.0,0.0,4.101587301587301,,,40.0,50.0,30.0
10:3010:32_L1SL15TP40_L2SL20TP50_L3SL30TP40,10:30-10:32,15,20,30,-728.0,2426.0,0.0,0.0,3.3324175824175826,,,40.0,50.0,40.0
10:3010:32_L1SL15TP40_L2SL20TP50_L3SL30TP50,10:30-10:32,15,20,30,-758.0,2144.0,0.0,0.0,2.8284960422163588,,,40.0,50.0,50.0
10:3010:32_L1SL15TP50_L2SL20TP30_L3SL30TP30,10:30-10:32,15,20,30,-545.0,2610.0,0.0,0.0,4.7889908256880735,,,50.0,30.0,30.0
10:3010:32_L1SL15TP50_L2SL20TP30_L3SL30TP40,10:30-10:32,15,20,30,-595.0,2452.0,0.0,0.0,4.121008403361344,,,50.0,30.0,40.0
10:3010:32_L1SL15TP50_L2SL20TP30_L3SL30TP50,10:30-10:32,15,20,30,-598.0,2170.0,0.0,0.0,3.62876254180602,,,50.0,30.0,50.0
10:3010:32_L1SL15TP50_L2SL20TP40_L3SL30TP30,10:30-10:32,15,20,30,-595.0,2580.0,0.0,0.0,4.336134453781512,,,50.0,40.0,30.0
10:3010:32_L1SL15TP50_L2SL20TP40_L3SL30TP40,10:30-10:32,15,20,30,-693.0,2422.0,0.0,0.0,3.494949494949495,,,50.0,40.0,40.0
10:3010:32_L1SL15TP50_L2SL20TP40_L3SL30TP50,10:30-10:32,15,20,30,-708.0,2140.0,0.0,0.0,3.022598870056497,,,50.0,40.0,50.0
10:3010:32_L1SL15TP50_L2SL20TP50_L3SL30TP30,10:30-10:32,15,20,30,-610.0,2439.0,0.0,0.0,3.998360655737705,,,50.0,50.0,30.0
10:3010:32_L1SL15TP50_L2SL20TP50_L3SL30TP40,10:30-10:32,15,20,30,-708.0,2281.0,0.0,0.0,3.2217514124293785,,,50.0,50.0,40.0
10:3010:32_L1SL15TP50_L2SL20TP50_L3SL30TP50,10:30-10:32,15,20,30,-738.0,1999.0,0.0,0.0,2.7086720867208673,,,50.0,50.0,50.0
10:3010:32_L1SL15_L2SL30_L3SL30_RangeBoundary,10:30-10:32,15,30,30,-819.0,2646.0,0.0,0.0,3.230769230769231,range_boundary,,,,
10:3010:32_L1SL15_L2SL30_L3SL30_TP80,10:30-10:32,15,30,30,-1070.0,2568.0,0.0,0.0,2.4,,80.0,,,
10:3010:32_L1SL15TP30_L2SL30TP30_L3SL30TP30,10:30-10:32,15,30,30,-540.0,2805.0,0.0,0.0,5.194444444444445,,,30.0,30.0,30.0
10:3010:32_L1SL15TP30_L2SL30TP30_L3SL30TP40,10:30-10:32,15,30,30,-605.0,2647.0,0.0,0.0,4.375206611570248,,,30.0,30.0,40.0
10:3010:32_L1SL15TP30_L2SL30TP30_L3SL30TP50,10:30-10:32,15,30,30,-593.0,2365.0,0.0,0.0,3.988195615514334,,,30.0,30.0,50.0
10:3010:32_L1SL15TP30_L2SL30TP40_L3SL30TP30,10:30-10:32,15,30,30,-605.0,2647.0,0.0,0.0,4.375206611570248,,,30.0,40.0,30.0
10:3010:32_L1SL15TP30_L2SL30TP40_L3SL30TP40,10:30-10:32,15,30,30,-690.0,2489.0,0.0,0.0,3.6072463768115943,,,30.0,40.0,40.0
10:3010:32_L1SL15TP30_L2SL30TP40_L3SL30TP50,10:30-10:32,15,30,30,-693.0,2207.0,0.0,0.0,3.184704184704185,,,30.0,40.0,50.0
10:3010:32_L1SL15TP30_L2SL30TP50_L3SL30TP30,10:30-10:32,15,30,30,-593.0,2365.0,0.0,0.0,3.988195615514334,,,30.0,50.0,30.0
10:3010:32_L1SL15TP30_L2SL30TP50_L3SL30TP40,10:30-10:32,15,30,30,-693.0,2207.0,0.0,0.0,3.184704184704185,,,30.0,50.0,40.0
10:3010:32_L1SL15TP30_L2SL30TP50_L3SL30TP50,10:30-10:32,15,30,30,-750.0,1925.0,0.0,0.0,2.566666666666667,,,30.0,50.0,50.0
10:3010:32_L1SL15TP40_L2SL30TP30_L3SL30TP30,10:30-10:32,15,30,30,-595.0,2745.0,0.0,0.0,4.61344537815126,,,40.0,30.0,30.0
